Date,GMT,Max_TemperatureF,Mean_TemperatureF,Min_TemperatureF,Max_Dew_PointF,MeanDew_PointF,Min_DewpointF,Max_Humidity,Mean_Humidity,Min_Humidity,Max_Sea_Level_PressureIn,Mean_Sea_Level_PressureIn,Min_Sea_Level_PressureIn,Max_VisibilityMiles,Mean_VisibilityMiles,Min_VisibilityMiles,Max_Wind_SpeedMPH,Mean_Wind_SpeedMPH,Max_Gust_SpeedMPH,PrecipitationIn,CloudCover,Events,WindDirDegrees,month,day,year,month_day,dow,week,Max_TemperatureC,Mean_TemperatureC,Min_TemperatureC,Max_Dew_PointC,MeanDew_PointC,Min_DewpointC
2010-11-06T00:00:00Z,2010-11-6,53,48,44,52,47,41,100,89,76,30.12,30.05,29.92,6,6,6,13,8,NA,0,5,Rain,313,11,6,2010,11-06,6,44,11.6666666666667,8.88888888888891,6.66666666666669,11.1111111111111,8.33333333333331,5
2010-11-07T00:00:00Z,2010-11-7,48,45,42,45,41,36,93,84,66,29.89,29.71,29.12,6,6,3,24,12,46,0,5,Rain,9,11,7,2010,11-07,7,45,8.88888888888891,7.22222222222223,5.55555555555554,7.22222222222223,5,2.22222222222223
2010-11-08T00:00:00Z,2010-11-8,51,48,46,50,46,45,100,89,82,28.97,28.58,28.38,6,6,1,28,17,51,0,4,Rain,277,11,8,2010,11-08,1,45,10.5555555555555,8.88888888888891,7.77777777777777,10,7.77777777777777,7.22222222222223
2010-11-09T00:00:00Z,2010-11-9,48,46,44,45,42,39,100,87,76,29.3,28.82,28.38,6,6,6,26,15,44,0,6,Rain,32,11,9,2010,11-09,2,45,8.88888888888891,7.77777777777777,6.66666666666669,7.22222222222223,5.55555555555554,3.88888888888891
2010-11-10T00:00:00Z,2010-11-10,53,43,35,48,41,34,93,86,76,29.68,29.48,28.62,6,6,6,26,11,44,0,3,Rain,341,11,10,2010,11-10,3,45,11.6666666666667,6.11111111111109,1.66666666666669,8.88888888888891,5,1.11111111111109
2010-11-11T00:00:00Z,2010-11-11,57,54,50,55,51,46,100,90,77,29.5,29.31,29.21,6,4,1,34,26,59,0,6,Rain,255,11,11,2010,11-11,4,45,13.8888888888889,12.2222222222222,10,12.7777777777778,10.5555555555555,7.77777777777777
2010-11-12T00:00:00Z,2010-11-12,55,52,50,55,52,48,100,95,82,29.5,29.43,29.36,6,4,0,30,19,48,0,8,Rain,261,11,12,2010,11-12,5,45,12.7777777777778,11.1111111111111,10,12.7777777777778,11.1111111111111,8.88888888888891
2010-11-13T00:00:00Z,2010-11-13,51,48,44,50,46,43,100,90,82,29.42,29.34,29.27,6,6,2,14,9,23,0,5,Rain,264,11,13,2010,11-13,6,45,10.5555555555555,8.88888888888891,6.66666666666669,10,7.77777777777777,6.11111111111109
2010-11-14T00:00:00Z,2010-11-14,48,44,37,43,41,36,100,90,76,29.68,29.44,29.27,6,6,5,12,6,NA,0,4,Rain,314,11,14,2010,11-14,7,46,8.88888888888891,6.66666666666669,2.77777777777777,6.11111111111109,5,2.22222222222223
2010-11-15T00:00:00Z,2010-11-15,53,44,35,45,39,34,100,84,67,30.12,29.92,29.71,6,6,6,8,5,NA,0,1,Fog,325,11,15,2010,11-15,1,46,11.6666666666667,6.66666666666669,1.66666666666669,7.22222222222223,3.88888888888891,1.11111111111109
2010-11-16T00:00:00Z,2010-11-16,51,42,33,48,42,32,100,87,71,30.12,29.98,29.59,6,6,4,30,9,50,0,5,Fog-Rain,181,11,16,2010,11-16,2,46,10.5555555555555,5.55555555555554,0.555555555555543,8.88888888888891,5.55555555555554,0
2010-11-17T00:00:00Z,2010-11-17,53,50,46,50,46,43,100,84,72,29.53,29.49,29.44,6,5,2,39,20,54,0,4,Rain,232,11,17,2010,11-17,3,46,11.6666666666667,10,7.77777777777777,10,7.77777777777777,6.11111111111109
2010-11-18T00:00:00Z,2010-11-18,51,50,48,46,45,43,93,84,71,29.77,29.62,29.5,6,6,2,17,12,31,0,4,Rain,273,11,18,2010,11-18,4,46,10.5555555555555,10,8.88888888888891,7.77777777777777,7.22222222222223,6.11111111111109
2010-11-19T00:00:00Z,2010-11-19,51,48,44,50,48,43,94,91,82,29.77,29.74,29.68,6,6,3,17,9,NA,0,5,Rain,156,11,19,2010,11-19,5,46,10.5555555555555,8.88888888888891,6.66666666666669,10,8.88888888888891,6.11111111111109
2010-11-20T00:00:00Z,2010-11-20,55,48,42,50,47,41,94,88,82,29.89,29.78,29.68,6,6,6,21,16,36,0,5,,88,11,20,2010,11-20,6,46,12.7777777777778,8.88888888888891,5.55555555555554,10,8.33333333333331,5
2010-11-21T00:00:00Z,2010-11-21,46,42,37,43,39,36,93,86,81,29.89,29.88,29.86,6,6,6,13,10,NA,0,5,,47,11,21,2010,11-21,7,47,7.77777777777777,5.55555555555554,2.77777777777777,6.11111111111109,3.88888888888891,2.22222222222223
2010-11-22T00:00:00Z,2010-11-22,57,46,35,57,38,34,100,88,76,30.21,29.85,29.62,6,6,2,14,8,NA,0,4,,37,11,22,2010,11-22,1,47,13.8888888888889,7.77777777777777,1.66666666666669,13.8888888888889,3.33333333333331,1.11111111111109
2010-11-23T00:00:00Z,2010-11-23,46,42,37,41,38,36,93,83,71,29.98,29.95,29.89,6,6,6,10,6,NA,0,3,Rain,34,11,23,2010,11-23,2,47,7.77777777777777,5.55555555555554,2.77777777777777,5,3.33333333333331,2.22222222222223
2010-11-24T00:00:00Z,2010-11-24,50,44,35,46,40,34,93,89,81,29.95,29.82,29.5,6,6,2,16,10,26,0,5,Rain,336,11,24,2010,11-24,3,47,10,6.66666666666669,1.66666666666669,7.77777777777777,4.44444444444446,1.11111111111109
2010-11-25T00:00:00Z,2010-11-25,41,37,33,36,34,32,100,87,70,29.95,29.89,29.83,6,6,1,23,8,37,0,5,Rain-Snow,21,11,25,2010,11-25,4,47,5,2.77777777777777,0.555555555555543,2.22222222222223,1.11111111111109,0
2010-11-26T00:00:00Z,2010-11-26,42,38,33,39,36,32,100,90,81,29.92,29.75,29.62,6,6,2,18,5,33,0,5,Rain,5,11,26,2010,11-26,5,47,5.55555555555554,3.33333333333331,0.555555555555543,3.88888888888891,2.22222222222223,0
2010-11-27T00:00:00Z,2010-11-27,35,32,28,32,29,23,100,86,75,29.68,29.62,29.56,6,5,1,21,11,34,0,4,Snow,50,11,27,2010,11-27,6,47,1.66666666666669,0,-2.22222222222223,0,-1.66666666666669,-5
2010-11-28T00:00:00Z,2010-11-28,37,29,21,36,21,14,100,75,56,29.71,29.66,29.62,6,6,6,13,9,NA,0,2,,70,11,28,2010,11-28,7,48,2.77777777777777,-1.66666666666669,-6.11111111111109,2.22222222222223,-6.11111111111109,-10
2010-11-29T00:00:00Z,2010-11-29,37,34,30,34,30,25,100,84,70,29.89,29.8,29.71,6,5,0,25,13,33,0,5,Rain-Snow,80,11,29,2010,11-29,1,48,2.77777777777777,1.11111111111109,-1.11111111111109,1.11111111111109,-1.11111111111109,-3.88888888888891
2010-11-30T00:00:00Z,2010-11-30,35,30,26,32,27,21,100,84,75,29.89,29.83,29.77,6,6,4,23,14,36,0,3,,60,11,30,2010,11-30,2,48,1.66666666666669,-1.11111111111109,-3.33333333333331,0,-2.77777777777777,-6.11111111111109
2010-12-01T00:00:00Z,2010-12-1,33,28,24,32,26,18,100,88,60,29.8,29.78,29.77,6,6,6,24,16,38,0,2,,49,12,1,2010,12-01,3,48,0.555555555555543,-2.22222222222223,-4.44444444444446,0,-3.33333333333331,-7.77777777777777
2010-12-02T00:00:00Z,2010-12-2,35,32,28,32,27,23,100,84,70,29.92,29.81,29.74,6,6,4,20,14,NA,0,3,,44,12,2,2010,12-02,4,48,1.66666666666669,0,-2.22222222222223,0,-2.77777777777777,-5
2010-12-03T00:00:00Z,2010-12-3,44,34,24,41,31,21,100,84,57,29.95,29.86,29.68,6,6,4,22,7,37,0,5,Rain,237,12,3,2010,12-03,5,48,6.66666666666669,1.11111111111109,-4.44444444444446,5,-0.555555555555543,-6.11111111111109
2010-12-04T00:00:00Z,2010-12-4,48,44,41,45,41,37,93,87,76,29.68,29.64,29.59,6,6,2,16,9,26,0,7,Rain,268,12,4,2010,12-04,6,48,8.88888888888891,6.66666666666669,5,7.22222222222223,5,2.77777777777777
2010-12-05T00:00:00Z,2010-12-5,42,38,32,41,36,32,100,91,81,29.68,29.67,29.65,6,6,2,8,6,NA,0,5,Rain,45,12,5,2010,12-05,7,49,5.55555555555554,3.33333333333331,0,5,2.22222222222223,0
2010-12-06T00:00:00Z,2010-12-6,39,32,26,32,28,23,93,84,70,29.59,29.56,29.53,6,6,6,12,9,NA,0,1,,60,12,6,2010,12-06,1,49,3.88888888888891,0,-3.33333333333331,0,-2.22222222222223,-5
2010-12-07T00:00:00Z,2010-12-7,39,32,26,32,27,21,93,86,75,29.71,29.62,29.59,6,6,5,12,9,NA,0,2,,65,12,7,2010,12-07,2,49,3.88888888888891,0,-3.33333333333331,0,-2.77777777777777,-6.11111111111109
2010-12-08T00:00:00Z,2010-12-8,39,32,26,30,25,19,100,75,56,30.36,30,29.71,6,6,6,23,14,32,0,2,,47,12,8,2010,12-08,3,49,3.88888888888891,0,-3.33333333333331,-1.11111111111109,-3.88888888888891,-7.22222222222223
2010-12-09T00:00:00Z,2010-12-9,46,36,26,36,31,21,93,77,57,30.6,30.53,30.39,6,6,6,10,7,NA,0,4,,346,12,9,2010,12-09,4,49,7.77777777777777,2.22222222222223,-3.33333333333331,2.22222222222223,-0.555555555555543,-6.11111111111109
2010-12-10T00:00:00Z,2010-12-10,46,44,42,39,37,34,81,76,70,30.6,30.57,30.51,6,6,6,8,6,NA,0,8,,304,12,10,2010,12-10,5,49,7.77777777777777,6.66666666666669,5.55555555555554,3.88888888888891,2.77777777777777,1.11111111111109
2010-12-11T00:00:00Z,2010-12-11,46,44,41,41,39,37,100,83,76,30.48,30.35,30.21,6,6,1,8,5,NA,0,8,,358,12,11,2010,12-11,6,49,7.77777777777777,6.66666666666669,5,5,3.88888888888891,2.77777777777777
2010-12-12T00:00:00Z,2010-12-12,46,44,41,41,37,34,93,77,66,30.21,30.19,30.15,6,6,6,18,12,30,0,7,,103,12,12,2010,12-12,7,50,7.77777777777777,6.66666666666669,5,5,2.77777777777777,1.11111111111109
2010-12-13T00:00:00Z,2010-12-13,46,40,33,39,36,30,87,79,66,30.39,30.26,29.56,6,6,6,18,14,30,0,5,,89,12,13,2010,12-13,1,50,7.77777777777777,4.44444444444446,0.555555555555543,3.88888888888891,2.22222222222223,-1.11111111111109
2010-12-14T00:00:00Z,2010-12-14,44,37,30,37,32,27,93,84,71,30.66,30.54,30.39,6,6,6,16,8,NA,0,2,Rain,44,12,14,2010,12-14,2,50,6.66666666666669,2.77777777777777,-1.11111111111109,2.77777777777777,0,-2.77777777777777
2010-12-15T00:00:00Z,2010-12-15,44,40,37,37,35,32,87,76,61,30.69,30.63,30.48,6,6,6,12,8,NA,0,5,Rain,26,12,15,2010,12-15,3,50,6.66666666666669,4.44444444444446,2.77777777777777,2.77777777777777,1.66666666666669,0
2010-12-16T00:00:00Z,2010-12-16,48,42,35,45,36,27,93,77,61,30.45,30.03,29.74,6,6,3,25,15,40,0,7,Rain,325,12,16,2010,12-16,4,50,8.88888888888891,5.55555555555554,1.66666666666669,7.22222222222223,2.22222222222223,-2.77777777777777
2010-12-17T00:00:00Z,2010-12-17,37,35,33,32,27,21,93,72,52,29.74,29.6,29.36,6,6,2,17,11,31,0,4,Snow,330,12,17,2010,12-17,5,50,2.77777777777777,1.66666666666669,0.555555555555543,0,-2.77777777777777,-6.11111111111109
2010-12-18T00:00:00Z,2010-12-18,41,32,24,32,27,21,93,74,53,29.36,29.31,29.27,6,6,4,22,11,37,0,3,Snow,336,12,18,2010,12-18,6,50,5,0,-4.44444444444446,0,-2.77777777777777,-6.11111111111109
2010-12-19T00:00:00Z,2010-12-19,37,34,30,34,30,27,100,85,65,29.39,29.27,29.12,6,5,0,26,16,40,0,6,Rain-Snow,81,12,19,2010,12-19,7,51,2.77777777777777,1.11111111111109,-1.11111111111109,1.11111111111109,-1.11111111111109,-2.77777777777777
2010-12-20T00:00:00Z,2010-12-20,42,40,37,37,34,30,93,81,70,29.53,29.4,29.33,6,6,3,25,12,28,0,5,,310,12,20,2010,12-20,1,51,5.55555555555554,4.44444444444446,2.77777777777777,2.77777777777777,1.11111111111109,-1.11111111111109
2010-12-21T00:00:00Z,2010-12-21,39,34,28,30,28,23,93,82,65,29.65,29.6,29.53,6,6,6,9,6,NA,0,1,,59,12,21,2010,12-21,2,51,3.88888888888891,1.11111111111109,-2.22222222222223,-1.11111111111109,-2.22222222222223,-5
2010-12-22T00:00:00Z,2010-12-22,35,29,23,32,28,21,100,87,70,29.8,29.71,29.65,6,6,4,15,8,28,0,2,Snow,36,12,22,2010,12-22,3,51,1.66666666666669,-1.66666666666669,-5,0,-2.22222222222223,-6.11111111111109
2010-12-23T00:00:00Z,2010-12-23,35,32,30,34,31,25,100,94,65,30.04,29.92,29.8,6,6,6,22,16,28,0,6,,45,12,23,2010,12-23,4,51,1.66666666666669,0,-1.11111111111109,1.11111111111109,-0.555555555555543,-3.88888888888891
2010-12-24T00:00:00Z,2010-12-24,39,32,26,34,27,21,100,82,56,30.27,30.16,30.04,6,6,6,15,11,NA,0,2,,47,12,24,2010,12-24,5,51,3.88888888888891,0,-3.33333333333331,1.11111111111109,-2.77777777777777,-6.11111111111109
2010-12-25T00:00:00Z,2010-12-25,39,31,23,32,26,21,100,83,69,30.42,30.36,30.27,6,6,6,13,7,NA,0,2,,93,12,25,2010,12-25,6,51,3.88888888888891,-0.555555555555543,-5,0,-3.33333333333331,-6.11111111111109
2010-12-26T00:00:00Z,2010-12-26,44,40,35,37,32,27,76,71,65,30.39,30.22,30.01,6,6,6,23,11,37,0,7,,179,12,26,2010,12-26,7,52,6.66666666666669,4.44444444444446,1.66666666666669,2.77777777777777,0,-2.77777777777777
2010-12-27T00:00:00Z,2010-12-27,51,48,44,50,44,39,100,90,81,29.98,29.8,29.68,6,4,0,26,20,37,0,8,Fog-Rain,187,12,27,2010,12-27,1,52,10.5555555555555,8.88888888888891,6.66666666666669,10,6.66666666666669,3.88888888888891
2010-12-28T00:00:00Z,2010-12-28,51,50,50,52,50,50,100,97,94,29.98,29.87,29.74,4,2,0,15,11,NA,0,7,Fog-Rain,214,12,28,2010,12-28,2,52,10.5555555555555,10,10,11.1111111111111,10,10
2010-12-29T00:00:00Z,2010-12-29,51,50,48,52,49,46,100,98,93,30.06,30.01,29.98,4,1,0,15,8,NA,0,8,Fog,149,12,29,2010,12-29,3,52,10.5555555555555,10,8.88888888888891,11.1111111111111,9.44444444444446,7.77777777777777
2010-12-30T00:00:00Z,2010-12-30,48,46,44,46,44,41,93,88,81,30.15,30.1,30.06,6,5,3,28,19,44,0,7,,92,12,30,2010,12-30,4,52,8.88888888888891,7.77777777777777,6.66666666666669,7.77777777777777,6.66666666666669,5
2010-12-31T00:00:00Z,2010-12-31,44,43,42,41,39,37,93,86,81,30.27,30.22,30.15,6,6,4,30,23,40,0,7,,93,12,31,2010,12-31,5,52,6.66666666666669,6.11111111111109,5.55555555555554,5,3.88888888888891,2.77777777777777
2011-01-01T00:00:00Z,2011-1-1,44,40,37,41,36,34,93,83,76,30.33,30.3,30.27,6,6,3,10,7,NA,0,8,,43,1,1,2011,01-01,6,00,6.66666666666669,4.44444444444446,2.77777777777777,5,2.22222222222223,1.11111111111109
2011-01-02T00:00:00Z,2011-1-2,44,40,37,41,39,36,100,90,81,30.33,30.3,30.27,6,6,3,14,5,NA,0,6,Rain,78,1,2,2011,01-02,7,01,6.66666666666669,4.44444444444446,2.77777777777777,5,3.88888888888891,2.22222222222223
2011-01-03T00:00:00Z,2011-1-3,41,36,30,37,33,27,100,90,80,30.24,30.17,30.12,6,5,0,13,5,NA,0,4,Fog,5,1,3,2011,01-03,1,01,5,2.22222222222223,-1.11111111111109,2.77777777777777,0.555555555555543,-2.77777777777777
2011-01-04T00:00:00Z,2011-1-4,46,40,33,41,36,27,93,80,66,30.09,29.91,29.71,6,6,2,20,8,33,0,6,Rain,215,1,4,2011,01-04,2,01,7.77777777777777,4.44444444444446,0.555555555555543,5,2.22222222222223,-2.77777777777777
2011-01-05T00:00:00Z,2011-1-5,48,37,26,48,43,23,100,93,71,30.3,29.49,29.36,6,4,0,21,11,32,0,7,Fog-Rain,240,1,5,2011,01-05,3,01,8.88888888888891,2.77777777777777,-3.33333333333331,8.88888888888891,6.11111111111109,-5
2011-01-06T00:00:00Z,2011-1-6,44,42,41,43,41,37,100,93,81,29.44,29.34,29.24,6,4,2,22,13,33,0,7,Rain,74,1,6,2011,01-06,4,01,6.66666666666669,5.55555555555554,5,6.11111111111109,5,2.77777777777777
2011-01-07T00:00:00Z,2011-1-7,51,48,44,50,48,43,100,93,76,29.42,29.32,29.12,5,3,0,24,16,39,0,7,Rain-Thunderstorm,190,1,7,2011,01-07,5,01,10.5555555555555,8.88888888888891,6.66666666666669,10,8.88888888888891,6.11111111111109
2011-01-08T00:00:00Z,2011-1-8,50,44,39,48,38,32,94,79,62,29.74,29.51,29.09,6,6,4,16,12,29,0,4,Rain,294,1,8,2011,01-08,6,01,10,6.66666666666669,3.88888888888891,8.88888888888891,3.33333333333331,0
2011-01-09T00:00:00Z,2011-1-9,46,40,35,41,36,32,87,76,66,30.01,29.92,29.74,6,6,5,12,9,NA,0,2,Rain,264,1,9,2011,01-09,7,02,7.77777777777777,4.44444444444446,1.66666666666669,5,2.22222222222223,0
2011-01-10T00:00:00Z,2011-1-10,50,49,48,50,45,41,100,89,76,29.95,29.65,29.44,6,4,1,26,18,52,0,8,Rain,210,1,10,2011,01-10,1,02,10,9.44444444444446,8.88888888888891,10,7.22222222222223,5
2011-01-11T00:00:00Z,2011-1-11,50,46,44,50,41,36,100,82,66,30.01,29.83,29.5,6,5,1,28,14,41,0,7,Rain,288,1,11,2011,01-11,2,02,10,7.77777777777777,6.66666666666669,10,5,2.22222222222223
2011-01-12T00:00:00Z,2011-1-12,51,50,50,52,51,50,100,98,94,29.92,29.89,29.89,0,0,0,23,19,36,0,8,Fog-Rain,244,1,12,2011,01-12,3,02,10.5555555555555,10,10,11.1111111111111,10.5555555555555,10
2011-01-13T00:00:00Z,2011-1-13,51,51,51,52,52,50,100,99,94,29.89,29.85,29.77,6,1,0,28,21,41,0,8,Fog-Rain,233,1,13,2011,01-13,4,02,10.5555555555555,10.5555555555555,10.5555555555555,11.1111111111111,11.1111111111111,10
2011-01-14T00:00:00Z,2011-1-14,51,50,48,50,49,46,100,93,82,29.98,29.86,29.8,6,3,0,21,16,31,0,5,Fog,240,1,14,2011,01-14,5,02,10.5555555555555,10,8.88888888888891,10,9.44444444444446,7.77777777777777
2011-01-15T00:00:00Z,2011-1-15,51,50,50,48,48,46,94,89,82,29.98,29.95,29.92,6,5,2,25,22,40,0,8,,220,1,15,2011,01-15,6,02,10.5555555555555,10,10,8.88888888888891,8.88888888888891,7.77777777777777
2011-01-16T00:00:00Z,2011-1-16,51,50,48,50,49,46,100,96,88,30.06,29.96,29.89,6,3,1,24,18,43,0,7,Rain,224,1,16,2011,01-16,7,03,10.5555555555555,10,8.88888888888891,10,9.44444444444446,7.77777777777777
2011-01-17T00:00:00Z,2011-1-17,48,46,44,48,45,39,100,93,81,30.18,30.02,29.98,6,4,0,25,7,39,0,7,Fog-Rain,76,1,17,2011,01-17,1,03,8.88888888888891,7.77777777777777,6.66666666666669,8.88888888888891,7.22222222222223,3.88888888888891
2011-01-18T00:00:00Z,2011-1-18,48,40,33,39,36,32,93,80,66,30.57,30.44,30.21,6,6,6,14,10,25,0,2,,13,1,18,2011,01-18,2,03,8.88888888888891,4.44444444444446,0.555555555555543,3.88888888888891,2.22222222222223,0
2011-01-19T00:00:00Z,2011-1-19,44,37,30,39,33,28,100,88,66,30.57,30.55,30.54,6,6,6,12,8,NA,0,1,Fog,73,1,19,2011,01-19,3,03,6.66666666666669,2.77777777777777,-1.11111111111109,3.88888888888891,0.555555555555543,-2.22222222222223
2011-01-20T00:00:00Z,2011-1-20,44,38,30,39,34,27,93,83,66,30.66,30.6,30.54,6,6,4,10,8,NA,0,3,,77,1,20,2011,01-20,4,03,6.66666666666669,3.33333333333331,-1.11111111111109,3.88888888888891,1.11111111111109,-2.77777777777777
2011-01-21T00:00:00Z,2011-1-21,42,35,28,34,28,23,93,81,46,30.71,30.68,30.66,6,6,6,12,8,NA,0,2,,53,1,21,2011,01-21,5,03,5.55555555555554,1.66666666666669,-2.22222222222223,1.11111111111109,-2.22222222222223,-5
2011-01-22T00:00:00Z,2011-1-22,42,35,28,34,30,27,100,80,53,30.69,30.65,30.6,6,6,5,18,10,NA,0,4,,50,1,22,2011,01-22,6,03,5.55555555555554,1.66666666666669,-2.22222222222223,1.11111111111109,-1.11111111111109,-2.77777777777777
2011-01-23T00:00:00Z,2011-1-23,46,42,39,37,35,34,87,76,62,30.6,30.57,30.54,6,6,6,18,15,NA,0,5,,46,1,23,2011,01-23,7,04,7.77777777777777,5.55555555555554,3.88888888888891,2.77777777777777,1.66666666666669,1.11111111111109
2011-01-24T00:00:00Z,2011-1-24,48,42,37,37,35,30,87,76,54,30.57,30.52,30.39,6,6,6,14,10,NA,0,6,Rain,35,1,24,2011,01-24,1,04,8.88888888888891,5.55555555555554,2.77777777777777,2.77777777777777,1.66666666666669,-1.11111111111109
2011-01-25T00:00:00Z,2011-1-25,46,42,39,45,42,36,93,92,81,30.39,30.18,29.92,6,5,2,14,8,NA,0,7,Rain,323,1,25,2011,01-25,2,04,7.77777777777777,5.55555555555554,3.88888888888891,7.22222222222223,5.55555555555554,2.22222222222223
2011-01-26T00:00:00Z,2011-1-26,46,44,41,45,39,32,93,84,70,29.92,29.83,29.8,6,6,4,20,11,32,0,6,Rain,38,1,26,2011,01-26,3,04,7.77777777777777,6.66666666666669,5,7.22222222222223,3.88888888888891,0
2011-01-27T00:00:00Z,2011-1-27,51,42,33,52,30,25,100,73,60,30.12,30.02,29.8,6,6,0,25,17,39,0,6,Fog,62,1,27,2011,01-27,4,04,10.5555555555555,5.55555555555554,0.555555555555543,11.1111111111111,-1.11111111111109,-3.88888888888891
2011-01-28T00:00:00Z,2011-1-28,37,32,28,34,27,21,100,81,64,30.15,30.12,30.09,6,6,6,18,16,33,0,5,,56,1,28,2011,01-28,5,04,2.77777777777777,0,-2.22222222222223,1.11111111111109,-2.77777777777777,-6.11111111111109
2011-01-29T00:00:00Z,2011-1-29,35,30,24,34,26,23,100,82,70,30.21,30.14,30.09,6,5,4,14,11,NA,0,8,,60,1,29,2011,01-29,6,04,1.66666666666669,-1.11111111111109,-4.44444444444446,1.11111111111109,-3.33333333333331,-5
2011-01-30T00:00:00Z,2011-1-30,37,30,24,30,28,23,100,87,65,30.27,30.22,30.18,6,6,5,14,8,NA,0,3,,39,1,30,2011,01-30,7,05,2.77777777777777,-1.11111111111109,-4.44444444444446,-1.11111111111109,-2.22222222222223,-5
2011-01-31T00:00:00Z,2011-1-31,42,32,23,37,32,21,93,86,76,30.3,30.29,30.24,6,6,6,7,5,NA,0,4,,241,1,31,2011,01-31,1,05,5.55555555555554,0,-5,2.77777777777777,0,-6.11111111111109
2011-02-01T00:00:00Z,2011-2-1,51,45,39,48,44,37,100,92,81,30.39,30.33,30.27,6,4,0,15,9,NA,0,6,Fog-Rain,267,2,1,2011,02-01,2,05,10.5555555555555,7.22222222222223,3.88888888888891,8.88888888888891,6.66666666666669,2.77777777777777
2011-02-02T00:00:00Z,2011-2-2,50,47,44,48,46,43,100,94,87,30.39,30.27,30.18,6,3,0,21,14,33,0,6,Fog-Rain,238,2,2,2011,02-02,3,05,10,8.33333333333331,6.66666666666669,8.88888888888891,7.77777777777777,6.11111111111109
2011-02-03T00:00:00Z,2011-2-3,50,46,42,46,45,41,93,90,87,30.33,30.25,30.15,6,6,4,33,13,40,0,6,,248,2,3,2011,02-03,4,05,10,7.77777777777777,5.55555555555554,7.77777777777777,7.22222222222223,5
2011-02-04T00:00:00Z,2011-2-4,50,50,50,48,48,46,94,93,87,30.15,30.13,30.12,6,4,3,31,25,41,0,6,,242,2,4,2011,02-04,5,05,10,10,10,8.88888888888891,8.88888888888891,7.77777777777777
2011-02-05T00:00:00Z,2011-2-5,51,50,50,50,49,48,100,94,88,30.18,30.15,30.12,5,3,1,30,24,45,0,8,,237,2,5,2011,02-05,6,05,10.5555555555555,10,10,10,9.44444444444446,8.88888888888891
2011-02-06T00:00:00Z,2011-2-6,51,50,50,48,47,45,94,91,82,30.18,30.12,30.04,6,6,5,29,21,39,0,7,,225,2,6,2011,02-06,7,06,10.5555555555555,10,10,8.88888888888891,8.33333333333331,7.22222222222223
2011-02-07T00:00:00Z,2011-2-7,51,43,35,50,45,36,100,90,82,30.15,29.98,29.86,6,6,1,30,18,44,0,5,Fog,262,2,7,2011,02-07,1,06,10.5555555555555,6.11111111111109,1.66666666666669,10,7.22222222222223,2.22222222222223
2011-02-08T00:00:00Z,2011-2-8,50,42,33,48,43,34,100,96,87,30.12,30.07,29.98,6,4,0,22,12,32,0,6,Fog-Rain,136,2,8,2011,02-08,2,06,10,5.55555555555554,0.555555555555543,8.88888888888891,6.11111111111109,1.11111111111109
2011-02-09T00:00:00Z,2011-2-9,51,50,48,50,48,45,100,96,87,29.98,29.93,29.92,6,3,1,21,13,29,0,7,Rain,193,2,9,2011,02-09,3,06,10.5555555555555,10,8.88888888888891,10,8.88888888888891,7.22222222222223
2011-02-10T00:00:00Z,2011-2-10,51,50,48,52,49,45,100,97,87,29.92,29.82,29.77,6,2,0,23,12,29,0,7,Fog-Rain,211,2,10,2011,02-10,4,06,10.5555555555555,10,8.88888888888891,11.1111111111111,9.44444444444446,7.22222222222223
2011-02-11T00:00:00Z,2011-2-11,51,48,44,50,48,43,100,99,93,29.92,29.81,29.74,6,2,0,20,11,30,0,6,,239,2,11,2011,02-11,5,06,10.5555555555555,8.88888888888891,6.66666666666669,10,8.88888888888891,6.11111111111109
2011-02-12T00:00:00Z,2011-2-12,48,45,42,46,43,41,100,88,76,29.95,29.85,29.59,6,5,2,22,11,41,0,4,Rain,241,2,12,2011,02-12,6,06,8.88888888888891,7.22222222222223,5.55555555555554,7.77777777777777,6.11111111111109,5
2011-02-13T00:00:00Z,2011-2-13,48,45,42,48,44,37,100,90,76,29.56,29.43,29.39,6,5,1,30,18,48,0,5,Rain,239,2,13,2011,02-13,7,07,8.88888888888891,7.22222222222223,5.55555555555554,8.88888888888891,6.66666666666669,2.77777777777777
2011-02-14T00:00:00Z,2011-2-14,46,44,41,41,38,36,87,81,76,29.56,29.47,29.24,6,6,6,24,13,41,0,3,Rain,224,2,14,2011,02-14,1,07,7.77777777777777,6.66666666666669,5,5,3.33333333333331,2.22222222222223
2011-02-15T00:00:00Z,2011-2-15,48,45,42,46,42,39,93,88,81,29.18,29.09,29,6,6,3,28,18,46,0,5,Rain,228,2,15,2011,02-15,2,07,8.88888888888891,7.22222222222223,5.55555555555554,7.77777777777777,5.55555555555554,3.88888888888891
2011-02-16T00:00:00Z,2011-2-16,48,44,41,45,43,37,100,89,81,29.33,29.16,29.09,6,6,2,30,14,50,0,5,Rain,147,2,16,2011,02-16,3,07,8.88888888888891,6.66666666666669,5,7.22222222222223,6.11111111111109,2.77777777777777
2011-02-17T00:00:00Z,2011-2-17,50,46,41,46,44,39,100,93,87,29.8,29.59,29.33,6,6,4,13,10,NA,0,5,,91,2,17,2011,02-17,4,07,10,7.77777777777777,5,7.77777777777777,6.66666666666669,3.88888888888891
