CET,Max_TemperatureF,Mean_TemperatureF,Min_TemperatureF,Max_Dew_PointF,MeanDew_PointF,Min_DewpointF,Max_Humidity,Mean_Humidity,Min_Humidity,Max_Sea_Level_PressureIn,Mean_Sea_Level_PressureIn,Min_Sea_Level_PressureIn,Max_VisibilityMiles,Mean_VisibilityMiles,Min_VisibilityMiles,Max_Wind_SpeedMPH,Mean_Wind_SpeedMPH,Max_Gust_SpeedMPH,PrecipitationIn,CloudCover,Events,WindDirDegrees,month,day,year,month_day,dow,week,date,city,Max_TemperatureC,Mean_TemperatureC,Min_TemperatureC,Max_Dew_PointC,MeanDew_PointC,Min_DewpointC
2010-3-26,68,62,55,55,43,32,94,57,28,30.06,29.99,29.89,6,6,4,22,10,25,0,3,,250,3,26,2010,03-26,5,12,2010-03-26,Barcelona,20,16.6666666666667,12.7777777777778,12.7777777777778,6.11111111111109,0
2010-3-27,68,60,53,43,37,34,59,43,28,30.18,30.08,30.04,6,6,6,28,9,39,0,1,,262,3,27,2010,03-27,6,12,2010-03-27,Barcelona,20,15.5555555555555,11.6666666666667,6.11111111111109,2.77777777777777,1.11111111111109
2010-3-28,60,55,50,52,47,37,88,71,51,30.21,30.13,30.04,6,6,6,13,7,NA,0,2,,302,3,28,2010,03-28,7,13,2010-03-28,Barcelona,15.5555555555555,12.7777777777778,10,11.1111111111111,8.33333333333331,2.77777777777777
2010-3-29,59,54,48,52,49,43,88,80,72,30.04,29.86,29.71,6,6,4,13,6,NA,0,3,,249,3,29,2010,03-29,1,13,2010-03-29,Barcelona,15,12.2222222222222,8.88888888888891,11.1111111111111,9.44444444444446,6.11111111111109
2010-3-30,68,60,51,50,41,32,88,54,26,29.89,29.71,29.56,6,6,4,26,12,41,0,2,,263,3,30,2010,03-30,2,13,2010-03-30,Barcelona,20,15.5555555555555,10.5555555555555,10,5,0
2010-3-31,62,55,48,46,41,32,82,60,34,29.95,29.91,29.86,6,6,6,26,8,NA,0,1,,273,3,31,2010,03-31,3,13,2010-03-31,Barcelona,16.6666666666667,12.7777777777778,8.88888888888891,7.77777777777777,5,0
2010-4-1,59,54,50,46,43,39,77,64,51,30.12,30,29.86,6,6,6,14,9,NA,0,3,,224,4,1,2010,04-01,4,13,2010-04-01,Barcelona,15,12.2222222222222,10,7.77777777777777,6.11111111111109,3.88888888888891
2010-4-2,59,52,46,50,47,43,87,75,63,30.12,30.07,30.01,6,6,6,21,9,NA,0,1,,243,4,2,2010,04-02,5,13,2010-04-02,Barcelona,15,11.1111111111111,7.77777777777777,10,8.33333333333331,6.11111111111109
2010-4-3,60,54,48,54,48,39,88,77,66,30.04,29.96,29.89,6,6,6,15,9,NA,0,2,,245,4,3,2010,04-03,6,13,2010-04-03,Barcelona,15.5555555555555,12.2222222222222,8.88888888888891,12.2222222222222,8.88888888888891,3.88888888888891
2010-4-4,57,54,50,50,46,41,88,73,55,30.3,30.08,29.92,6,6,1,21,8,NA,0,2,Rain,89,4,4,2010,04-04,7,14,2010-04-04,Barcelona,13.8888888888889,12.2222222222222,10,10,7.77777777777777,5
2010-4-5,59,52,46,48,45,39,87,73,59,30.39,30.34,30.3,6,6,6,13,8,23,0,2,,312,4,5,2010,04-05,1,14,2010-04-05,Barcelona,15,11.1111111111111,7.77777777777777,8.88888888888891,7.22222222222223,3.88888888888891
2010-4-6,62,56,50,52,46,36,82,73,37,30.27,30.16,30.06,6,6,6,16,8,NA,0,2,,31,4,6,2010,04-06,2,14,2010-04-06,Barcelona,16.6666666666667,13.3333333333333,10,11.1111111111111,7.77777777777777,2.22222222222223
2010-4-7,59,56,53,52,48,43,88,72,63,30.15,30.04,29.98,6,6,6,22,14,NA,0,6,Rain,56,4,7,2010,04-07,3,14,2010-04-07,Barcelona,15,13.3333333333333,11.6666666666667,11.1111111111111,8.88888888888891,6.11111111111109
2010-4-8,59,54,50,48,45,41,88,74,51,30.24,30.17,30.15,6,6,6,10,6,NA,0,2,,291,4,8,2010,04-08,4,14,2010-04-08,Barcelona,15,12.2222222222222,10,8.88888888888891,7.22222222222223,5
2010-4-9,64,58,53,48,44,37,77,59,37,30.3,30.23,30.18,6,6,6,13,6,23,0,1,,281,4,9,2010,04-09,5,14,2010-04-09,Barcelona,17.7777777777778,14.4444444444445,11.6666666666667,8.88888888888891,6.66666666666669,2.77777777777777
2010-4-10,66,58,50,48,44,39,76,61,40,30.3,30.2,30.06,6,6,6,15,8,29,0,1,,283,4,10,2010,04-10,6,14,2010-04-10,Barcelona,18.8888888888889,14.4444444444445,10,8.88888888888891,6.66666666666669,3.88888888888891
2010-4-11,66,58,51,54,45,39,82,61,40,30.06,29.87,29.74,6,6,6,17,8,NA,0,1,,330,4,11,2010,04-11,7,15,2010-04-11,Barcelona,18.8888888888889,14.4444444444445,10.5555555555555,12.2222222222222,7.22222222222223,3.88888888888891
2010-4-12,59,55,51,54,47,43,88,75,55,29.86,29.81,29.77,6,6,5,17,11,NA,0,3,Rain,65,4,12,2010,04-12,1,15,2010-04-12,Barcelona,15,12.7777777777778,10.5555555555555,12.2222222222222,8.33333333333331,6.11111111111109
2010-4-13,57,54,50,46,43,39,87,69,51,29.98,29.91,29.86,6,6,6,9,6,NA,0,3,,46,4,13,2010,04-13,2,15,2010-04-13,Barcelona,13.8888888888889,12.2222222222222,10,7.77777777777777,6.11111111111109,3.88888888888891
2010-4-14,60,54,48,45,43,30,82,68,34,29.98,29.91,29.89,6,6,5,10,6,NA,0,1,,359,4,14,2010,04-14,3,15,2010-04-14,Barcelona,15.5555555555555,12.2222222222222,8.88888888888891,7.22222222222223,6.11111111111109,-1.11111111111109
2010-4-15,60,54,48,46,43,41,82,67,52,29.92,29.88,29.86,6,6,6,13,7,NA,0,1,,287,4,15,2010,04-15,4,15,2010-04-15,Barcelona,15.5555555555555,12.2222222222222,8.88888888888891,7.77777777777777,6.11111111111109,5
2010-4-16,62,58,53,50,44,34,82,65,34,30.04,29.95,29.89,6,6,4,9,4,NA,0,2,Rain,348,4,16,2010,04-16,5,15,2010-04-16,Barcelona,16.6666666666667,14.4444444444445,11.6666666666667,10,6.66666666666669,1.11111111111109
2010-4-17,62,56,50,50,46,41,82,70,55,30.01,30,29.98,6,6,4,10,6,NA,0,1,,299,4,17,2010,04-17,6,15,2010-04-17,Barcelona,16.6666666666667,13.3333333333333,10,10,7.77777777777777,5
2010-4-18,60,56,53,52,46,39,82,68,45,30.01,30,29.98,6,6,6,15,5,NA,0,4,,245,4,18,2010,04-18,7,16,2010-04-18,Barcelona,15.5555555555555,13.3333333333333,11.6666666666667,11.1111111111111,7.77777777777777,3.88888888888891
2010-4-19,64,58,51,55,52,48,88,79,63,30.04,30,29.98,6,6,4,15,7,NA,0,2,Rain,243,4,19,2010,04-19,1,16,2010-04-19,Barcelona,17.7777777777778,14.4444444444445,10.5555555555555,12.7777777777778,11.1111111111111,8.88888888888891
2010-4-20,68,60,53,55,52,48,94,80,49,30.09,30.05,30.01,6,5,1,15,6,NA,0,2,Fog,157,4,20,2010,04-20,2,16,2010-04-20,Barcelona,20,15.5555555555555,11.6666666666667,12.7777777777778,11.1111111111111,8.88888888888891
2010-4-21,64,58,51,57,54,50,94,84,64,30.09,30,29.92,6,4,0,20,6,NA,0,3,Fog,226,4,21,2010,04-21,3,16,2010-04-21,Barcelona,17.7777777777778,14.4444444444445,10.5555555555555,13.8888888888889,12.2222222222222,10
2010-4-22,64,60,55,57,52,46,94,79,56,29.92,29.82,29.77,6,5,0,12,6,NA,0,2,Fog,330,4,22,2010,04-22,4,16,2010-04-22,Barcelona,17.7777777777778,15.5555555555555,12.7777777777778,13.8888888888889,11.1111111111111,7.77777777777777
2010-4-23,66,62,57,55,51,45,88,71,46,29.95,29.85,29.77,6,6,5,15,7,NA,0,1,Rain,267,4,23,2010,04-23,5,16,2010-04-23,Barcelona,18.8888888888889,16.6666666666667,13.8888888888889,12.7777777777778,10.5555555555555,7.22222222222223
2010-4-24,66,60,55,57,54,50,88,76,64,30.15,30.02,29.95,6,6,4,14,6,NA,0,1,,232,4,24,2010,04-24,6,16,2010-04-24,Barcelona,18.8888888888889,15.5555555555555,12.7777777777778,13.8888888888889,12.2222222222222,10
2010-4-25,68,62,57,59,56,52,88,78,64,30.24,30.18,30.12,6,6,4,16,7,NA,0,1,,243,4,25,2010,04-25,7,17,2010-04-25,Barcelona,20,16.6666666666667,13.8888888888889,15,13.3333333333333,11.1111111111111
2010-4-26,69,64,60,59,56,52,88,77,53,30.24,30.22,30.21,6,6,4,13,7,NA,0,1,,225,4,26,2010,04-26,1,17,2010-04-26,Barcelona,20.5555555555555,17.7777777777778,15.5555555555555,15,13.3333333333333,11.1111111111111
2010-4-27,73,66,59,59,53,45,88,65,41,30.24,30.19,30.15,6,6,4,9,5,NA,0,1,,201,4,27,2010,04-27,2,17,2010-04-27,Barcelona,22.7777777777778,18.8888888888889,15,15,11.6666666666667,7.22222222222223
2010-4-28,73,65,57,59,49,41,83,57,31,30.24,30.22,30.18,6,6,6,14,7,NA,0,1,,259,4,28,2010,04-28,3,17,2010-04-28,Barcelona,22.7777777777778,18.3333333333333,13.8888888888889,15,9.44444444444446,5
2010-4-29,68,62,55,59,55,46,88,77,67,30.21,30.1,30.04,6,6,5,15,7,NA,0,1,,224,4,29,2010,04-29,4,17,2010-04-29,Barcelona,20,16.6666666666667,12.7777777777778,15,12.7777777777778,7.77777777777777
2010-4-30,68,62,57,59,56,52,94,78,60,30.04,29.98,29.92,6,6,3,12,6,NA,0,2,Rain,63,4,30,2010,04-30,5,17,2010-04-30,Barcelona,20,16.6666666666667,13.8888888888889,15,13.3333333333333,11.1111111111111
2010-5-1,68,64,60,59,57,55,88,78,64,29.92,29.86,29.83,6,6,4,14,7,NA,0,4,Rain,57,5,1,2010,05-01,6,17,2010-05-01,Barcelona,20,17.7777777777778,15.5555555555555,15,13.8888888888889,12.7777777777778
2010-5-2,66,63,60,59,54,50,88,72,56,29.92,29.89,29.86,6,6,4,14,6,NA,0,2,,202,5,2,2010,05-02,7,18,2010-05-02,Barcelona,18.8888888888889,17.2222222222222,15.5555555555555,15,12.2222222222222,10
2010-5-3,62,56,50,57,50,46,94,88,82,29.89,29.78,29.65,6,5,2,17,11,23,0,4,Rain,32,5,3,2010,05-03,1,18,2010-05-03,Barcelona,16.6666666666667,13.3333333333333,10,13.8888888888889,10,7.77777777777777
2010-5-4,55,50,46,48,45,43,88,80,63,29.74,29.58,29.5,6,6,4,15,8,20,0,4,Rain,251,5,4,2010,05-04,2,18,2010-05-04,Barcelona,12.7777777777778,10,7.77777777777777,8.88888888888891,7.22222222222223,6.11111111111109
2010-5-5,64,56,48,48,44,37,87,66,39,29.74,29.71,29.65,6,6,6,22,8,NA,0,2,Rain,297,5,5,2010,05-05,3,18,2010-05-05,Barcelona,17.7777777777778,13.3333333333333,8.88888888888891,8.88888888888891,6.66666666666669,2.77777777777777
2010-5-6,59,55,51,48,44,39,82,65,51,29.83,29.75,29.71,6,6,6,12,8,NA,0,3,,74,5,6,2010,05-06,4,18,2010-05-06,Barcelona,15,12.7777777777778,10.5555555555555,8.88888888888891,6.66666666666669,3.88888888888891
2010-5-7,62,58,53,52,49,45,88,73,55,29.83,29.78,29.71,6,6,6,13,7,21,0,3,,141,5,7,2010,05-07,5,18,2010-05-07,Barcelona,16.6666666666667,14.4444444444445,11.6666666666667,11.1111111111111,9.44444444444446,7.22222222222223
2010-5-8,66,60,55,55,54,52,94,77,60,29.83,29.75,29.71,6,6,4,18,8,16,0,2,Rain,207,5,8,2010,05-08,6,18,2010-05-08,Barcelona,18.8888888888889,15.5555555555555,12.7777777777778,12.7777777777778,12.2222222222222,11.1111111111111
2010-5-9,66,60,55,59,55,48,88,79,68,29.83,29.75,29.65,6,6,4,15,6,NA,0,3,Rain,230,5,9,2010,05-09,7,19,2010-05-09,Barcelona,18.8888888888889,15.5555555555555,12.7777777777778,15,12.7777777777778,8.88888888888891
2010-5-10,69,62,55,57,54,52,94,75,53,29.74,29.7,29.65,6,5,2,14,7,NA,0,1,,239,5,10,2010,05-10,1,19,2010-05-10,Barcelona,20.5555555555555,16.6666666666667,12.7777777777778,13.8888888888889,12.2222222222222,11.1111111111111
2010-5-11,69,63,57,59,51,46,88,65,46,29.74,29.68,29.65,6,6,6,21,9,NA,0,1,,251,5,11,2010,05-11,2,19,2010-05-11,Barcelona,20.5555555555555,17.2222222222222,13.8888888888889,15,10.5555555555555,7.77777777777777
2010-5-12,64,62,59,55,53,48,82,72,56,29.8,29.74,29.68,6,6,6,15,10,NA,0,3,Rain,71,5,12,2010,05-12,3,19,2010-05-12,Barcelona,17.7777777777778,16.6666666666667,15,12.7777777777778,11.6666666666667,8.88888888888891
2010-5-13,66,60,55,55,50,45,94,71,46,29.86,29.8,29.77,6,6,4,16,7,NA,0,2,Thunderstorm,316,5,13,2010,05-13,4,19,2010-05-13,Barcelona,18.8888888888889,15.5555555555555,12.7777777777778,12.7777777777778,10,7.22222222222223
2010-5-14,59,54,50,52,47,43,88,78,59,29.86,29.82,29.77,6,6,3,16,9,22,0,3,Rain,330,5,14,2010,05-14,5,19,2010-05-14,Barcelona,15,12.2222222222222,10,11.1111111111111,8.33333333333331,6.11111111111109
2010-5-15,69,60,50,50,45,39,82,61,35,30.01,29.84,29.77,6,6,6,20,10,26,0,1,Thunderstorm,359,5,15,2010,05-15,6,19,2010-05-15,Barcelona,20.5555555555555,15.5555555555555,10,10,7.22222222222223,3.88888888888891
2010-5-16,64,58,51,52,45,39,82,62,40,30.18,30.08,30.01,6,6,6,16,8,NA,0,2,,28,5,16,2010,05-16,7,20,2010-05-16,Barcelona,17.7777777777778,14.4444444444445,10.5555555555555,11.1111111111111,7.22222222222223,3.88888888888891
2010-5-17,64,58,51,52,47,39,77,65,48,30.3,30.24,30.18,6,6,6,15,8,24,0,1,,250,5,17,2010,05-17,1,20,2010-05-17,Barcelona,17.7777777777778,14.4444444444445,10.5555555555555,11.1111111111111,8.33333333333331,3.88888888888891
2010-5-18,68,60,53,55,50,43,88,68,48,30.33,30.26,30.18,6,6,6,23,8,21,0,1,,261,5,18,2010,05-18,2,20,2010-05-18,Barcelona,20,15.5555555555555,11.6666666666667,12.7777777777778,10,6.11111111111109
2010-5-19,68,62,55,55,52,45,82,69,55,30.24,30.18,30.15,6,6,6,12,7,NA,0,1,,234,5,19,2010,05-19,3,20,2010-05-19,Barcelona,20,16.6666666666667,12.7777777777778,12.7777777777778,11.1111111111111,7.22222222222223
2010-5-20,68,62,55,57,53,50,82,71,52,30.24,30.22,30.18,6,6,6,12,7,20,0,1,,256,5,20,2010,05-20,4,20,2010-05-20,Barcelona,20,16.6666666666667,12.7777777777778,13.8888888888889,11.6666666666667,10
2010-5-21,71,64,57,61,55,50,88,70,49,30.21,30.16,30.12,6,6,5,20,8,NA,0,1,,239,5,21,2010,05-21,5,20,2010-05-21,Barcelona,21.6666666666667,17.7777777777778,13.8888888888889,16.1111111111111,12.7777777777778,10
2010-5-22,73,68,62,54,50,46,68,53,41,30.12,30.08,30.06,6,6,6,12,6,NA,0,1,,59,5,22,2010,05-22,6,20,2010-05-22,Barcelona,22.7777777777778,20,16.6666666666667,12.2222222222222,10,7.77777777777777
2010-5-23,69,64,59,61,56,50,94,77,60,30.06,30.05,30.04,6,5,0,9,5,NA,0,1,Fog,126,5,23,2010,05-23,7,21,2010-05-23,Barcelona,20.5555555555555,17.7777777777778,15,16.1111111111111,13.3333333333333,10
2010-5-24,71,64,57,61,57,50,94,73,56,30.06,30.05,30.04,6,5,2,20,8,NA,0,1,Fog,245,5,24,2010,05-24,1,21,2010-05-24,Barcelona,21.6666666666667,17.7777777777778,13.8888888888889,16.1111111111111,13.8888888888889,10
2010-5-25,71,65,59,63,57,50,88,74,64,30.06,30.02,29.95,NA,NA,NA,15,7,NA,0,NA,,233,5,25,2010,05-25,2,21,2010-05-25,Barcelona,21.6666666666667,18.3333333333333,15,17.2222222222222,13.8888888888889,10
2010-5-26,71,65,59,63,57,50,78,72,63,29.95,29.87,29.77,6,6,6,16,7,NA,0,1,,248,5,26,2010,05-26,3,21,2010-05-26,Barcelona,21.6666666666667,18.3333333333333,15,17.2222222222222,13.8888888888889,10
2010-5-27,71,66,62,63,56,50,88,70,49,29.95,29.89,29.83,6,6,3,13,7,NA,0,1,Rain,89,5,27,2010,05-27,4,21,2010-05-27,Barcelona,21.6666666666667,18.8888888888889,16.6666666666667,17.2222222222222,13.3333333333333,10
2010-5-28,71,66,62,59,56,54,82,68,53,30.06,29.96,29.89,6,6,6,9,5,NA,0,2,,357,5,28,2010,05-28,5,21,2010-05-28,Barcelona,21.6666666666667,18.8888888888889,16.6666666666667,15,13.3333333333333,12.2222222222222
2010-5-29,73,68,62,63,57,50,83,67,46,30.15,30.08,30.04,6,6,6,14,8,28,0,1,,273,5,29,2010,05-29,6,21,2010-05-29,Barcelona,22.7777777777778,20,16.6666666666667,17.2222222222222,13.8888888888889,10
2010-5-30,73,66,60,63,58,52,83,70,47,30.15,30.12,30.06,6,6,6,12,6,24,0,1,,168,5,30,2010,05-30,7,22,2010-05-30,Barcelona,22.7777777777778,18.8888888888889,15.5555555555555,17.2222222222222,14.4444444444445,11.1111111111111
2010-5-31,77,70,64,63,59,54,88,67,44,30.09,30.01,29.95,6,6,6,14,6,18,0,1,,77,5,31,2010,05-31,1,22,2010-05-31,Barcelona,25,21.1111111111111,17.7777777777778,17.2222222222222,15,12.2222222222222
2010-6-1,73,70,66,63,59,55,83,71,57,30.01,29.97,29.92,6,6,6,13,7,22,0,1,,59,6,1,2010,06-01,2,22,2010-06-01,Barcelona,22.7777777777778,21.1111111111111,18.8888888888889,17.2222222222222,15,12.7777777777778
2010-6-2,73,70,66,63,62,61,88,78,69,29.98,29.93,29.89,6,6,6,9,4,NA,0,2,,125,6,2,2010,06-02,3,22,2010-06-02,Barcelona,22.7777777777778,21.1111111111111,18.8888888888889,17.2222222222222,16.6666666666667,16.1111111111111
2010-6-3,75,68,60,64,61,57,88,77,57,29.95,29.89,29.83,6,6,6,17,7,NA,0,1,,236,6,3,2010,06-03,4,22,2010-06-03,Barcelona,23.8888888888889,20,15.5555555555555,17.7777777777778,16.1111111111111,13.8888888888889
2010-6-4,75,68,62,66,62,55,88,77,65,30.09,30.01,29.92,6,6,6,14,7,NA,0,1,,222,6,4,2010,06-04,5,22,2010-06-04,Barcelona,23.8888888888889,20,16.6666666666667,18.8888888888889,16.6666666666667,12.7777777777778
2010-6-5,75,70,64,66,63,59,88,76,57,30.12,30.08,30.04,6,6,6,21,8,NA,0,1,,243,6,5,2010,06-05,6,22,2010-06-05,Barcelona,23.8888888888889,21.1111111111111,17.7777777777778,18.8888888888889,17.2222222222222,15
2010-6-6,73,70,66,64,60,55,88,75,60,30.06,30.04,30.01,6,6,5,9,5,NA,0,1,Rain,270,6,6,2010,06-06,7,23,2010-06-06,Barcelona,22.7777777777778,21.1111111111111,18.8888888888889,17.7777777777778,15.5555555555555,12.7777777777778
2010-6-7,73,68,62,64,62,59,88,79,69,30.04,29.99,29.89,6,6,5,16,7,NA,0,1,,203,6,7,2010,06-07,1,23,2010-06-07,Barcelona,22.7777777777778,20,16.6666666666667,17.7777777777778,16.6666666666667,15
2010-6-8,75,70,66,66,63,61,88,78,69,29.89,29.8,29.71,6,6,6,14,6,NA,0,2,,207,6,8,2010,06-08,2,23,2010-06-08,Barcelona,23.8888888888889,21.1111111111111,18.8888888888889,18.8888888888889,17.2222222222222,16.1111111111111
2010-6-9,71,70,68,66,64,63,94,84,73,29.71,29.64,29.59,6,6,2,9,5,NA,0,4,Rain,86,6,9,2010,06-09,3,23,2010-06-09,Barcelona,21.6666666666667,21.1111111111111,20,18.8888888888889,17.7777777777778,17.2222222222222
2010-6-10,73,70,68,66,63,59,94,80,61,29.77,29.65,29.53,6,6,3,15,8,NA,0,3,Rain,194,6,10,2010,06-10,4,23,2010-06-10,Barcelona,22.7777777777778,21.1111111111111,20,18.8888888888889,17.2222222222222,15
2010-6-11,71,68,64,64,60,54,88,76,56,29.89,29.82,29.77,6,6,5,16,7,NA,0,2,,188,6,11,2010,06-11,5,23,2010-06-11,Barcelona,21.6666666666667,20,17.7777777777778,17.7777777777778,15.5555555555555,12.2222222222222
2010-6-12,73,66,59,64,59,54,88,74,57,29.92,29.88,29.86,6,6,6,13,8,NA,0,1,,29,6,12,2010,06-12,6,23,2010-06-12,Barcelona,22.7777777777778,18.8888888888889,15,17.7777777777778,15,12.2222222222222
2010-6-13,73,68,62,64,61,55,88,77,61,29.98,29.95,29.92,6,6,6,10,6,NA,0,1,,256,6,13,2010,06-13,7,24,2010-06-13,Barcelona,22.7777777777778,20,16.6666666666667,17.7777777777778,16.1111111111111,12.7777777777778
2010-6-14,73,68,62,63,59,55,83,74,57,29.98,29.92,29.89,6,6,4,13,6,NA,0,2,Rain,86,6,14,2010,06-14,1,24,2010-06-14,Barcelona,22.7777777777778,20,16.6666666666667,17.2222222222222,15,12.7777777777778
2010-6-15,69,64,59,59,55,52,94,73,53,29.95,29.88,29.86,6,6,6,14,6,NA,0,3,Rain,252,6,15,2010,06-15,2,24,2010-06-15,Barcelona,20.5555555555555,17.7777777777778,15,15,12.7777777777778,11.1111111111111
2010-6-16,71,66,60,57,52,48,77,61,46,29.89,29.87,29.83,6,6,6,20,9,NA,0,2,,265,6,16,2010,06-16,3,24,2010-06-16,Barcelona,21.6666666666667,18.8888888888889,15.5555555555555,13.8888888888889,11.1111111111111,8.88888888888891
2010-6-17,69,64,59,57,53,50,73,65,53,30.01,29.93,29.86,6,6,6,16,8,30,0,1,,10,6,17,2010,06-17,4,24,2010-06-17,Barcelona,20.5555555555555,17.7777777777778,15,13.8888888888889,11.6666666666667,10
2010-6-18,75,68,62,61,56,52,78,65,44,30.01,29.95,29.89,6,6,6,25,9,17,0,1,,262,6,18,2010,06-18,5,24,2010-06-18,Barcelona,23.8888888888889,20,16.6666666666667,16.1111111111111,13.3333333333333,11.1111111111111
2010-6-19,73,68,62,61,57,52,82,67,50,29.92,29.82,29.74,6,6,6,16,7,NA,0,2,,63,6,19,2010,06-19,6,24,2010-06-19,Barcelona,22.7777777777778,20,16.6666666666667,16.1111111111111,13.8888888888889,11.1111111111111
2010-6-20,73,66,60,59,53,34,83,61,25,29.92,29.77,29.74,6,6,6,18,9,30,0,2,,108,6,20,2010,06-20,7,25,2010-06-20,Barcelona,22.7777777777778,18.8888888888889,15.5555555555555,15,11.6666666666667,1.11111111111109
2010-6-21,73,65,57,55,48,39,72,52,40,30.04,29.97,29.95,6,6,6,16,8,NA,0,2,,202,6,21,2010,06-21,1,25,2010-06-21,Barcelona,22.7777777777778,18.3333333333333,13.8888888888889,12.7777777777778,8.88888888888891,3.88888888888891
2010-6-22,71,65,59,59,54,52,77,65,53,30.09,30.07,30.04,6,6,6,12,6,NA,0,1,,196,6,22,2010,06-22,2,25,2010-06-22,Barcelona,21.6666666666667,18.3333333333333,15,15,12.2222222222222,11.1111111111111
2010-6-23,73,66,60,63,60,57,88,76,69,30.09,30.05,30.01,6,6,6,18,8,NA,0,2,,241,6,23,2010,06-23,3,25,2010-06-23,Barcelona,22.7777777777778,18.8888888888889,15.5555555555555,17.2222222222222,15.5555555555555,13.8888888888889
2010-6-24,75,70,64,64,59,54,88,71,47,30.06,30.03,29.98,6,6,5,15,8,NA,0,1,,239,6,24,2010,06-24,4,25,2010-06-24,Barcelona,23.8888888888889,21.1111111111111,17.7777777777778,17.7777777777778,15,12.2222222222222
2010-6-25,77,70,62,64,57,48,83,62,36,30.04,29.96,29.92,6,6,6,15,8,NA,0,1,,240,6,25,2010,06-25,5,25,2010-06-25,Barcelona,25,21.1111111111111,16.6666666666667,17.7777777777778,13.8888888888889,8.88888888888891
2010-6-26,77,72,68,66,59,52,83,63,41,29.95,29.93,29.92,6,6,6,16,7,NA,0,1,,234,6,26,2010,06-26,6,25,2010-06-26,Barcelona,25,22.2222222222222,20,18.8888888888889,15,11.1111111111111
2010-6-27,80,73,66,66,58,52,83,58,37,30.04,30,29.95,6,6,6,16,7,NA,0,1,,251,6,27,2010,06-27,7,26,2010-06-27,Barcelona,26.6666666666667,22.7777777777778,18.8888888888889,18.8888888888889,14.4444444444445,11.1111111111111
2010-6-28,84,76,69,66,61,54,88,62,35,30.06,30.05,30.04,6,6,2,17,8,NA,0,1,,265,6,28,2010,06-28,1,26,2010-06-28,Barcelona,28.8888888888889,24.4444444444445,20.5555555555555,18.8888888888889,16.1111111111111,12.2222222222222
2010-6-29,80,74,69,66,62,57,73,63,47,30.09,30.06,30.04,6,6,6,15,10,NA,0,1,,262,6,29,2010,06-29,2,26,2010-06-29,Barcelona,26.6666666666667,23.3333333333333,20.5555555555555,18.8888888888889,16.6666666666667,13.8888888888889
2010-6-30,80,74,69,68,63,55,83,64,42,30.09,30.05,30.01,6,6,6,17,8,NA,0,1,Thunderstorm,233,6,30,2010,06-30,3,26,2010-06-30,Barcelona,26.6666666666667,23.3333333333333,20.5555555555555,20,17.2222222222222,12.7777777777778
2010-7-1,82,76,69,70,63,52,88,65,44,30.04,30,29.95,6,6,6,18,7,NA,0,1,,225,7,1,2010,07-01,4,26,2010-07-01,Barcelona,27.7777777777778,24.4444444444445,20.5555555555555,21.1111111111111,17.2222222222222,11.1111111111111
2010-7-2,80,74,69,70,64,55,94,69,57,30.01,29.98,29.95,6,6,4,14,7,NA,0,1,,227,7,2,2010,07-02,5,26,2010-07-02,Barcelona,26.6666666666667,23.3333333333333,20.5555555555555,21.1111111111111,17.7777777777778,12.7777777777778
2010-7-3,80,74,69,70,65,57,83,70,54,30.09,30.04,29.98,6,6,6,10,4,NA,0,1,,190,7,3,2010,07-03,6,26,2010-07-03,Barcelona,26.6666666666667,23.3333333333333,20.5555555555555,21.1111111111111,18.3333333333333,13.8888888888889
2010-7-4,84,78,71,72,67,63,88,70,48,30.12,30.1,30.06,6,6,4,13,5,NA,0,1,Rain,231,7,4,2010,07-04,7,27,2010-07-04,Barcelona,28.8888888888889,25.5555555555555,21.6666666666667,22.2222222222222,19.4444444444445,17.2222222222222
2010-7-5,82,76,71,72,66,61,83,67,48,30.12,30.09,30.06,6,6,6,14,7,NA,0,1,,228,7,5,2010,07-05,1,27,2010-07-05,Barcelona,27.7777777777778,24.4444444444445,21.6666666666667,22.2222222222222,18.8888888888889,16.1111111111111
2010-7-6,80,76,73,70,66,55,83,68,44,30.12,30.1,30.06,6,6,6,12,6,22,0,1,,195,7,6,2010,07-06,2,27,2010-07-06,Barcelona,26.6666666666667,24.4444444444445,22.7777777777778,21.1111111111111,18.8888888888889,12.7777777777778
2010-7-7,80,76,71,70,67,61,78,71,65,30.09,30.07,30.04,6,6,6,22,10,NA,0,1,,240,7,7,2010,07-07,3,27,2010-07-07,Barcelona,26.6666666666667,24.4444444444445,21.6666666666667,21.1111111111111,19.4444444444445,16.1111111111111
2010-7-8,84,78,71,72,68,64,83,72,55,30.12,30.08,30.06,NA,NA,NA,17,8,NA,0,NA,,228,7,8,2010,07-08,4,27,2010-07-08,Barcelona,28.8888888888889,25.5555555555555,21.6666666666667,22.2222222222222,20,17.7777777777778
2010-7-9,82,78,73,72,67,59,83,70,48,30.12,30.07,30.06,6,6,6,13,6,NA,0,1,,188,7,9,2010,07-09,5,27,2010-07-09,Barcelona,27.7777777777778,25.5555555555555,22.7777777777778,22.2222222222222,19.4444444444445,15
2010-7-10,82,78,75,72,68,64,83,73,54,30.12,30.09,30.06,6,6,6,13,8,NA,0,3,,90,7,10,2010,07-10,6,27,2010-07-10,Barcelona,27.7777777777778,25.5555555555555,23.8888888888889,22.2222222222222,20,17.7777777777778
